candidate,votes,state,county,longitude,latitude,registered_voters,county_voter_ratio,state_voter_ratio
Clinton,3807,Connecticut,Weston,-73.3807,41.2009,6988,0.54479107,0.00059402
Trump,1633,Connecticut,Weston,-73.3807,41.2009,6988,0.233686319,0.000254803
All_Others,620,Connecticut,Westport,-73.3579,41.1415,18499,0.033515325,9.67E-05
Clinton,10655,Connecticut,Westport,-73.3579,41.1415,18499,0.57597708,0.00166254
Trump,4169,Connecticut,Westport,-73.3579,41.1415,18499,0.225363533,0.000650505
All_Others,694,Connecticut,Wethersfield,-72.6596,41.7064,17336,0.040032303,0.000108287
Clinton,7734,Connecticut,Wethersfield,-72.6596,41.7064,17336,0.446123673,0.001206765
Trump,5794,Connecticut,Wethersfield,-72.6596,41.7064,17336,0.334217813,0.00090406
All_Others,209,Connecticut,Willington,-72.2601,41.8809,3614,0.057830659,3.26E-05
Clinton,1414,Connecticut,Willington,-72.2601,41.8809,3614,0.391256226,0.000220632
Trump,1373,Connecticut,Willington,-72.2601,41.8809,3614,0.379911455,0.000214234
All_Others,550,Connecticut,Wilton,-73.4379,41.1954,12742,0.043164338,8.58E-05
Clinton,6055,Connecticut,Wilton,-73.4379,41.1954,12742,0.475200126,0.000944784
Trump,3786,Connecticut,Wilton,-73.4379,41.1954,12742,0.297127609,0.000590744
All_Others,275,Connecticut,Winchester,-73.1114,41.9358,6220,0.044212219,4.29E-05
Clinton,1816,Connecticut,Winchester,-73.1114,41.9358,6220,0.291961415,0.000283357
Trump,2903,Connecticut,Winchester,-73.1114,41.9358,6220,0.466720257,0.000452966
All_Others,464,Connecticut,Windham,-72.157,41.6998,11130,0.041689128,7.24E-05
Clinton,5375,Connecticut,Windham,-72.157,41.6998,11130,0.482929021,0.000838681
Trump,2564,Connecticut,Windham,-72.157,41.6998,11130,0.230368374,0.000400071
All_Others,633,Connecticut,Windsor,-72.6437,41.8526,21163,0.029910693,9.88E-05
Clinton,11370,Connecticut,Windsor,-72.6437,41.8526,21163,0.537258423,0.001774104
Trump,4013,Connecticut,Windsor,-72.6437,41.8526,21163,0.189623399,0.000626163
All_Others,335,Connecticut,Windsor Locks,-72.6454,41.9243,8071,0.041506629,5.23E-05
Clinton,2789,Connecticut,Windsor Locks,-72.6454,41.9243,8071,0.345558171,0.000435178
Trump,3022,Connecticut,Windsor Locks,-72.6454,41.9243,8071,0.374426961,0.000471534
All_Others,325,Connecticut,Wolcott,-72.9868,41.6023,11882,0.027352298,5.07E-05
Clinton,2575,Connecticut,Wolcott,-72.9868,41.6023,11882,0.216714358,0.000401787
Trump,6192,Connecticut,Wolcott,-72.9868,41.6023,11882,0.52112439,0.000966161
All_Others,206,Connecticut,Woodbridge,-73.0084,41.3526,7011,0.029382399,3.21E-05
Clinton,3333,Connecticut,Woodbridge,-73.0084,41.3526,7011,0.475395807,0.00052006
Trump,1814,Connecticut,Woodbridge,-73.0084,41.3526,7011,0.258736272,0.000283045
All_Others,293,Connecticut,Woodbury,-73.209,41.5445,7584,0.038633966,4.57E-05
Clinton,2466,Connecticut,Woodbury,-73.209,41.5445,7584,0.325158228,0.000384779
Trump,3171,Connecticut,Woodbury,-73.209,41.5445,7584,0.418117089,0.000494783
All_Others,260,Connecticut,Woodstock,-71.974,41.9484,5488,0.047376093,4.06E-05
Clinton,1945,Connecticut,Woodstock,-71.974,41.9484,5488,0.354409621,0.000303486
Trump,2281,Connecticut,Woodstock,-71.974,41.9484,5488,0.415634111,0.000355913
